Frequency_Hz,S11_dB,S21_dB
10860000000.0,-7.994784595547108,-3.7467215397781883
10956666666.666668,-8.51979530532356,-3.686893172356038
11053333333.333334,-9.228003325890352,-3.6643149779251893
11150000000.0,-10.12030857689904,-3.698570800389426
11246666666.666668,-11.079874184678495,-3.74079001170667
11343333333.333334,-11.998253403447132,-3.8107154871710813
11440000000.0,-12.602320384304909,-3.8590378213797925
11536666666.666668,-12.711143622502004,-3.9118179941214675
11633333333.333334,-12.27390814812952,-3.9276950262994763
11730000000.0,-11.495566334698001,-3.940803017451844
11826666666.666668,-10.628129567400794,-3.9224178615051075
11923333333.333334,-9.838423757183378,-3.914078867123813
12020000000.0,-9.258982259632303,-3.900129020240774
12116666666.666668,-8.93572821569264,-3.924535142142786
12213333333.333334,-8.952728463728649,-3.9749313029033413
12310000000.0,-9.332866729166792,-4.082794958233559
12406666666.666668,-10.163665816856275,-4.2182791657240095
12503333333.333334,-11.471299969846296,-4.384379113592081
12600000000.0,-13.309593879246053,-4.52360027582677
12696666666.666668,-15.297758481527472,-4.6164586831967656
12793333333.333334,-15.80545426791552,-4.597590022060644
12890000000.0,-13.512400189482292,-4.4687462770137305
12986666666.666668,-10.372204759730213,-4.261158630554144
13083333333.333334,-7.853462647533167,-4.249171647364822
13180000000.0,-6.668922593528945,-4.969440958289
13276666666.666668,-7.201272918831415,-6.894911540959544
13373333333.333334,-9.038229350923864,-9.688783912027798
13470000000.0,-11.313993891542914,-12.774539809445036
13566666666.666668,-13.198155614915123,-15.762168313504741
13663333333.333334,-13.880899622158527,-18.626646718604814
13760000000.0,-13.39384922432794,-21.237516578319067
13856666666.666668,-12.312372554450224,-23.78842708603953
13953333333.333334,-11.169544501427218,-26.048323772328036
14050000000.0,-10.091837225690728,-28.383797548409753
14146666666.666668,-9.161441361528555,-30.354777035961984
14243333333.333334,-8.332959205724254,-32.552552861995224
14340000000.0,-7.623895109247957,-34.29008701609156
14436666666.666668,-6.98830446740705,-36.38021356021578
14533333333.333334,-6.436086087660917,-37.95768291786615
14630000000.0,-5.936548640077147,-39.90707210392115
14726666666.666668,-5.493918660972166,-41.445078971267
14823333333.333334,-5.092525120370615,-43.14391955978279
14920000000.0,-4.728895246030819,-44.82989500521087
15016666666.666668,-4.400667837017296,-46.09390814697904
15113333333.333334,-4.096176477681683,-48.17823636935061
15210000000.0,-3.823891329479202,-48.77947170606632
15306666666.666668,-3.5654111983344134,-51.52616846294396
15403333333.333334,-3.3365515413766738,-51.26101085501578
15500000000.0,-3.1152237922287407,-54.83780997378836
15596666666.666668,-2.9203139381611525,-53.6385758594499
15693333333.333334,-2.7299867245326412,-57.91639459115294
15790000000.0,-2.5616973290222216,-56.03927894981065
15886666666.666668,-2.3978762088647083,-60.358049489923545
15983333333.333334,-2.2505775761113953,-58.611747677755616
16080000000.0,-2.1096909614074075,-61.84378904640038
16176666666.666668,-1.9791967929712762,-61.54581036724984
16273333333.333334,-1.8581086426940314,-62.576542777541874
16370000000.0,-1.7414992177797042,-65.1424774581878
16466666666.666668,-1.6372372645434154,-63.04302457466591
16563333333.333334,-1.5326513960198684,-70.05487160800831
16660000000.0,-1.4423057645235091,-63.58379267200342
16756666666.666668,-1.3487014919022209,-78.74584153180474
16853333333.333334,-1.2694780560820405,-64.34167681766829
16950000000.0,-1.1863293093163905,-86.2729463446113
17046666666.666668,-1.1156973576358273,-65.37472019784776
17143333333.333334,-1.0426846156614027,-75.1513360398266
17240000000.0,-0.9785700685083781,-66.68123801720756
17336666666.666668,-0.9152952158802508,-71.36399429214075
17433333333.333336,-0.8562373377931103,-68.22173732460415
17530000000.0,-0.8020250515637586,-69.43196338944237
17626666666.666668,-0.7472689157434792,-69.8477369492901
17723333333.333336,-0.7010755782008811,-68.39798580173891
17820000000.0,-0.6505215488969273,-71.22095479180315
17916666666.666668,-0.611057529941806,-67.90729287923955
18013333333.333336,-0.5652141030751184,-71.86502276416465
18110000000.0,-0.5309511198791836,-67.7844735206513
18206666666.666668,-0.49058705787689927,-71.61648581223166
18303333333.333336,-0.46020956665900753,-67.91150985569364
18400000000.0,-0.42619528850074145,-70.83580878420594
18496666666.666668,-0.3987833780892044,-68.19442600569647
18593333333.333336,-0.3718498543742015,-69.94760084065243
18690000000.0,-0.34715763242177744,-68.54436922371934
18786666666.666668,-0.3277840312229663,-69.16403340996116
18883333333.333336,-0.3064260831059299,-68.86453496122697
18980000000.0,-0.29488986871429024,-68.54665526512336
19076666666.666668,-0.2784425281593249,-69.07006485200365
19173333333.333336,-0.27505590236878297,-68.0952209618765
19270000000.0,-0.2661052039650927,-69.10479855180856
19366666666.666668,-0.271667333302213,-67.78417636233856
19463333333.333336,-0.2738773813116695,-68.95900866995459
19560000000.0,-0.2903355820770156,-67.57677566777029
19656666666.666668,-0.3086754090033018,-68.66572446044943
19753333333.333336,-0.3400293300862784,-67.4382088620612
19850000000.0,-0.3813195476298472,-68.2816069371168
19946666666.666668,-0.4347974710298895,-67.33404477661699
20043333333.333336,-0.5086903102698501,-67.85853324172768
20140000000.0,-0.5962659603093889,-67.2308006146914
20236666666.666668,-0.7170623311598695,-67.43372425032211
20333333333.333336,-0.8571826989837397,-67.10247324413193
20430000000.0,-1.0451093461304395,-67.03035848661075
20526666666.666668,-1.263252348105468,-66.93214115214701
20623333333.333336,-1.5437587544751912,-66.65308513427824
20720000000.0,-1.8677323448095708,-66.71386979048863
20816666666.666668,-2.260512151728611,-66.3140225421295
20913333333.333336,-2.6994166821220436,-66.45188495348968
21010000000.0,-3.1834610568617077,-66.00696554087483
21106666666.666668,-3.6779002626699238,-66.15601587497427
21203333333.333336,-4.134164118770699,-65.72467631716309
21300000000.0,-4.513404676082583,-65.84050894648263
21396666666.666668,-4.7407596288816745,-65.46063762970356
21493333333.333336,-4.829963925908814,-65.52327152801499
21590000000.0,-4.746231999103977,-65.194874631895
21686666666.666668,-4.570448481115134,-65.19348458599916
21783333333.333336,-4.302832294610315,-64.90987257509147
21880000000.0,-4.016721166586118,-64.8571389861108
21976666666.666668,-3.7154573455845155,-64.61051620871974
22073333333.333336,-3.427112462834419,-64.50764726500168
22170000000.0,-3.162579307949161,-64.28469144623556
22266666666.666668,-2.91098632526178,-64.14555222014505
22363333333.333336,-2.6986837856584667,-63.93818743272466
22460000000.0,-2.4897706838367433,-63.771052050450436
22556666666.666668,-2.3239081979941663,-63.56998592925166
22653333333.333336,-2.15373565104751,-63.38291776777428
22750000000.0,-2.0231193502036247,-63.180659651092654
22846666666.666668,-1.8864740647046645,-62.98065895543552
22943333333.333336,-1.7802206377397356,-62.771873900354976
23040000000.0,-1.6726461743736092,-62.56070493728504
23136666666.666668,-1.5820764318175686,-62.34486665107063
23233333333.333336,-1.4996601446206526,-62.125944671696345
23330000000.0,-1.4189063791018128,-61.901924509735764
23426666666.666668,-1.3575820380781436,-61.67072743148196
23523333333.333336,-1.2836754056554425,-61.43967631183628
23620000000.0,-1.2387050625700864,-61.19736278480025
23716666666.666668,-1.1712905571124748,-60.96059470413465
23813333333.333336,-1.1371856876697437,-60.70384133547118
23910000000.0,-1.0778661288397953,-60.45940898667701
24006666666.666668,-1.0487994926700108,-60.189399130333065
24103333333.333336,-1.0001430752919724,-59.93716729318025
24200000000.0,-0.9707595941659907,-59.65330488867849
24296666666.666668,-0.9351089421418475,-59.390556041797524
24393333333.333336,-0.9015069257376113,-59.097073729531104
24490000000.0,-0.8797845535578432,-58.81541105282799
24586666666.666668,-0.8404391204831387,-58.51560514268726
24683333333.333336,-0.8312776868849082,-58.20979422652109
24780000000.0,-0.7875411802055144,-57.90924251904532
24876666666.666668,-0.7869289197630608,-57.57306523623822
24973333333.333336,-0.7429579423202044,-57.27391284484699
25070000000.0,-0.7446250189700397,-56.90195827876522
25166666666.666668,-0.7065386981998105,-56.60415727828646
25263333333.333336,-0.7031095702719558,-56.196493123205464
25360000000.0,-0.6774661832611275,-55.89147511172614
25456666666.666668,-0.662210155200502,-55.45498375306125
25553333333.333336,-0.6540064828197885,-55.125618461765285
25650000000.0,-0.6228836146022714,-54.67675225862077
25746666666.666668,-0.6334832249981797,-54.29312124469985
25843333333.333336,-0.5870166766558884,-53.86217098848688
25940000000.0,-0.6125011640270783,-53.37921627409724
26036666666.666668,-0.5569427740547319,-53.00648588004253
26133333333.333336,-0.5874493609567053,-52.365383502271506
26230000000.0,-0.5347597569476927,-52.100601706000006
26326666666.666668,-0.5552160440202637,-51.2347759993811
26423333333.333336,-0.5214550371087832,-51.12121295392565
26520000000.0,-0.5139839804061368,-49.96984230476505
26616666666.666668,-0.5158707268976108,-50.01823133175209
26713333333.333336,-0.4639739630895018,-48.54742751250267
26810000000.0,-0.5134065247183689,-48.67335206565994
26906666666.666668,-0.40806554059650385,-46.91238392607878
27003333333.333336,-0.5039138857962208,-46.80003529099804
27100000000.0,-0.3529402870105256,-44.80656776268013
27196666666.666668,-0.4659926282946814,-43.61202845547453
27293333333.333336,-0.31657099680304135,-40.39873514620507
27390000000.0,-0.33170112413923347,-36.31139894990996
27486666666.666668,-0.5009069181286192,-23.81231462631135
27583333333.333336,-1.1498139100658284,-18.97103040504906
27680000000.0,0.0056089130315063905,-20.797734093154588
27776666666.666668,-0.15921294746475778,-24.839632933638136
27873333333.333336,-0.6156780269858155,-12.098830821767528
27970000000.0,-3.182488654408421,-10.211240589919395
28066666666.666668,0.16180663383295135,-15.854637117932642
28163333333.333336,-0.829111201803834,-23.476894316608625
28260000000.0,-0.3888392180227761,-18.78452774321065
28356666666.666668,-0.5488005513538194,-20.62004665941531
28453333333.333336,-1.7634941618178,-9.414492078735186
28550000000.0,-3.8963398837881504,-8.463465436622844
28646666666.666668,-0.14576188181019664,-16.259231612143886
28743333333.333336,-0.9417446754969365,-21.6637292157148
28840000000.0,-0.5404949600667418,-23.305950334041604
28936666666.666668,-0.6217925829896097,-23.21303384936314
29033333333.333336,-0.8164286888993337,-24.962613640128353
29130000000.0,-0.3995223778728704,-20.814619151699056
29226666666.666668,-1.1634966759787648,-21.987008527790913
29323333333.333336,-0.19243359509296654,-12.673203400759888
29420000000.0,-6.785243057848911,-6.14903970019798
29516666666.666668,-1.4073014920989797,-7.473698306401046
29613333333.333336,-0.9495125207124919,-18.99341640907941
29710000000.0,-0.5105880511761629,-13.833092167336943
29806666666.666668,-1.2144894687162862,-20.39687410519783
29903333333.333336,-0.731493398170902,-8.645063319599112
30000000000.0,-8.965994602530115,-5.530308600925685
