Frequency_Hz,S11_dB,S21_dB
1000000000.0,-15.974874299537289,-4.2382059680403525
1096666666.6666667,-17.05153548659935,-4.4121572180285975
1193333333.3333333,-17.84313829325757,-4.392758320815798
1290000000.0,-18.89632364037975,-4.501104145448938
1386666666.6666667,-19.594327071090714,-4.41828357243412
1483333333.3333335,-20.160203006640472,-4.453977194992836
1580000000.0,-20.242596390670325,-4.309923716903134
1676666666.6666667,-19.762079736531998,-4.274714370627677
1773333333.3333335,-18.9903311740416,-4.079909535901292
1870000000.0,-17.82854351361002,-3.985506413826031
1966666666.6666667,-16.710698392644385,-3.7604909771714827
2063333333.3333335,-15.506627472580659,-3.630874917603715
2160000000.0,-14.436406487449968,-3.4082632127771086
2256666666.666667,-13.437842345917687,-3.2807844639658814
2353333333.3333335,-12.560395270409654,-3.103951054824463
2450000000.0,-11.834016137508922,-3.024096677710215
2546666666.666667,-11.206909359429481,-2.9368212170304098
2643333333.3333335,-10.771755537361328,-2.9423491430941597
2740000000.0,-10.415795252454283,-2.9691499725411914
2836666666.666667,-10.26262469519073,-3.070115176852029
2933333333.3333335,-10.165559638743948,-3.201158528517534
3030000000.0,-10.258911658147756,-3.3738072880201617
3126666666.666667,-10.385333868839357,-3.570036028272746
3223333333.3333335,-10.679361025420333,-3.77114926169458
3320000000.0,-10.992530336005732,-3.984034728121962
3416666666.666667,-11.451530233814744,-4.170641611936554
3513333333.3333335,-11.931745977820341,-4.358437443104325
3610000000.0,-12.542836832665,-4.498443892501901
3706666666.666667,-13.196426957221083,-4.631877107917557
3803333333.3333335,-13.973224220589511,-4.705528965905197
3900000000.0,-14.834191706905404,-4.7669357200494495
3996666666.666667,-15.809318441167495,-4.764604034529927
4093333333.3333335,-16.916848239828354,-4.745812162440643
4190000000.0,-18.070067570324206,-4.66623150676034
4286666666.666667,-19.27901417212794,-4.567849257161611
4383333333.333334,-20.114827016714003,-4.418405110146894
4480000000.0,-20.377798260090124,-4.251472482776802
4576666666.666667,-19.635969282913052,-4.051119059568741
4673333333.333334,-18.284465832136448,-3.8411925007915553
4770000000.0,-16.686324392346222,-3.6250379025778967
4866666666.666667,-15.102475995389163,-3.41637653369963
4963333333.333334,-13.715836859391802,-3.237640213477661
5060000000.0,-12.48391798819526,-3.090135239928799
5156666666.666667,-11.513181903253155,-3.0092384325232757
5253333333.333334,-10.711252775476062,-2.9776123524498783
5350000000.0,-10.158863760664493,-3.0325606431256897
5446666666.666667,-9.76482723924513,-3.1330073693574976
5543333333.333334,-9.583187840274977,-3.3115418703991977
5640000000.0,-9.536062645297989,-3.5084432370492036
5736666666.666667,-9.655124044802722,-3.754487873923478
5833333333.333334,-9.887036960584963,-3.9837655488793198
5930000000.0,-10.248883245053232,-4.229649227231935
6026666666.666667,-10.720842034738727,-4.429974614393221
6123333333.333334,-11.310553874336533,-4.620227573068959
6220000000.0,-12.040174334000959,-4.746765940984158
6316666666.666667,-12.91444059453682,-4.843375128131259
6413333333.333334,-14.017275395720697,-4.867251890894359
6510000000.0,-15.373582298061692,-4.846705934888394
6606666666.666667,-17.195383606367653,-4.751934081437549
6703333333.333334,-19.612057403530873,-4.604382192605904
6800000000.0,-23.01561994667789,-4.391047938622043
6896666666.666667,-25.54749643717715,-4.130055672141919
6993333333.333334,-22.261246380579664,-3.8337432538966167
7090000000.0,-17.808238048000128,-3.529154151703644
7186666666.666667,-14.29018064007751,-3.269260691727556
7283333333.333334,-11.652752866919805,-3.1050614497764006
7380000000.0,-9.65399138701175,-3.1264137226273023
7476666666.666667,-8.246477404314959,-3.37217350521374
7573333333.333334,-7.336377869141635,-3.8865918244773416
7670000000.0,-6.842748889064279,-4.612671710993403
7766666666.666667,-6.663406683073654,-5.514055939809321
7863333333.333334,-6.686807050166024,-6.491191011398336
7960000000.0,-6.850649968548554,-7.51363865113766
8056666666.666667,-7.0735047709945675,-8.514589759062176
8153333333.333334,-7.343839864437295,-9.493237691127298
8250000000.0,-7.605877919531321,-10.415954103995947
8346666666.666667,-7.874088884374117,-11.291942370526066
8443333333.333334,-8.105262854592183,-12.10908268420437
8540000000.0,-8.322038124703457,-12.871280184678254
8636666666.666668,-8.489903647486441,-13.583577764305815
8733333333.333334,-8.630384467478912,-14.23686783294345
