frequency_Hz,S11_dB,S21_dB,S11_mag,S21_mag,power_sum,Zin_real_ohm,Zin_imag_ohm,Zin_mag_ohm
10980000000.0,-0.37504807294130754,-34.074726165039344,0.9577399343933104,0.019781703665699375,0.9176570977316201,4.072978871547736,83.19884885449633,83.29848502584785
11000000000.0,0.5332887470253086,-34.78030676793697,1.0633211133955363,0.018238312871745172,1.1309844262491306,-5.701791032996432,82.25505193367773,82.45243470993431
11020000000.0,-0.3701393107589144,-33.86334978076826,0.9582813465540769,0.020269008787105948,0.9187139718707067,3.8930295775337105,81.40004739061372,81.49308801662697
11040000000.0,0.5364033316397822,-34.65631767611485,1.0637024672420587,0.018500527700479892,1.1318052083420393,-5.461159420707479,79.52722254368003,79.71451177627816
11060000000.0,-0.3612090122439392,-33.62871678647562,0.9592670992658424,0.020824000267317747,0.9206270067210368,3.676298714394918,79.57305128946652,79.65792907020324
11080000000.0,0.535885679814316,-34.51858532349093,1.0636390757946248,0.018796229272861772,1.1316813817921216,-5.196171611970185,76.8497558325091,77.0252242511329
11100000000.0,-0.3481804020860429,-33.369199897742035,0.9607070548212953,0.021455567450517243,0.9234183865580309,3.425797519660264,77.71109217229369,77.78656654755007
11120000000.0,0.5317399690065914,-34.366306503573625,1.0631315298732809,0.01912866558959154,1.1306145556579412,-4.9111050975998225,74.21666945184833,74.37898209712598
11140000000.0,-0.3309917629228942,-33.083203744718695,0.9626100949860499,0.022173784005853642,0.9271098716661902,3.144846590639672,75.80774534463289,75.872948501527
11160000000.0,0.5240004035058785,-34.19747171385113,1.0621846480128407,0.019504122425495568,1.1286166372657511,-4.610099108545972,71.62239489651077,71.77061003295394
11180000000.0,-0.3095855564666945,-32.76855442457653,0.9649853545732734,0.022991763247899245,0.9317253557181536,2.836971450164686,73.85711250584359,73.91157875941961
11200000000.0,0.5127202119304465,-34.01106884535904,1.0608061053394489,0.019927212760236093,1.1257066869338415,-4.2970310827879565,69.06158262450585,69.19513473307133
11220000000.0,-0.28388958668747305,-32.423123862193385,0.9678443534561139,0.023924551601225554,0.9372950766862027,2.5057248463326918,71.8538112038431,71.89748842291402
11240000000.0,0.49797204683922247,-33.804835793285875,1.0590064429435295,0.020406015412503416,1.1219110516609223,-3.9755357152690727,66.52915731284938,66.6478331004185
11260000000.0,-0.25382214374323964,-32.04412055806842,0.9712004899259984,0.02499159487219817,0.9438549714467555,2.1547368653254946,69.79288515937205,69.82613915882854
11280000000.0,0.47984436323324725,-33.57704025016898,1.0567985729626304,0.020948261542018932,1.1172620534774849,-3.6489825747538207,64.02030066905137,64.12420737589352
11300000000.0,-0.21930184207453737,-31.628309407608146,0.9750680089756659,0.02621709269667328,0.9514449580772353,1.7877838559026373,67.66967690619265,67.6932887641303
11320000000.0,0.45846510981483934,-33.32561943275078,1.054200591339853,0.021563488839211928,1.1118038708322147,-3.320647354465892,61.530279265221736,61.61981795906977
11340000000.0,-0.18024447260185375,-31.17227858045435,0.9794624171220478,0.02763032994136611,0.9601100616872332,1.4087389911726338,65.48000884172286,65.49516091634064
11360000000.0,0.43397635708739896,-33.047933175727,1.0512325937800289,0.022264007581426045,1.105585652259073,-2.9935066105180868,59.05442905818161,59.130251760118696
11380000000.0,-0.13657096722925888,-30.672001967400064,0.9843996523113032,0.029268461994325288,0.9698993183381279,1.0215855840751518,63.21991957709851,63.22817305948665
11400000000.0,0.40655642224294913,-32.74133134580477,1.0479192567720408,0.023063936448725474,1.0986667138781774,-2.670390061299527,56.58797989309487,56.6509527851103
11420000000.0,-0.08817844017158259,-30.121819708874675,0.989899438690478,0.03118236239782325,0.9808732384444327,0.6301553090483688,60.885711147486084,60.888972052816214
11440000000.0,0.37641508278583957,-32.402868657590744,1.0442891220186883,0.02398040795895525,1.091114830332441,-2.3539434476359364,54.12627090385378,54.17743304838313
11460000000.0,-0.03497587618451688,-29.515647505865708,0.9959813499169418,0.03343625469273077,0.9930968325102507,0.23835144077135748,58.473768514171496,58.47425429758153
11480000000.0,0.34381193513163827,-32.029302469235645,1.0403766508134853,0.025034266809871888,1.0830102900725926,-2.0467128132930528,51.664515798099124,51.70504062460575
11500000000.0,0.023125154365638258,-28.845500649623048,1.0026659290715396,0.03611810594015037,1.0066434828975976,-0.14999433304500032,55.98062993109404,55.98083087791791
11520000000.0,0.30902933943609173,-31.616810022029817,1.036218799030728,0.026251824903238883,1.0744385577754347,-1.7509560729195925,49.19780358488839,49.22895209880616
11540000000.0,0.08620018570836609,-28.100574148403208,1.0099735709466786,0.0393524062152709,1.0215952258857173,-0.5311349163256245,53.40252963358608,53.405170869171265
11560000000.0,0.2723967818152596,-31.160777612745697,1.031857770686656,0.02766693943348723,1.065495918464052,-1.46877566268987,46.720965762164525,46.74404714716795
11580000000.0,0.15432265510132778,-27.26691281814881,1.0179258252458077,0.043316599838235374,1.0380493135239044,-0.9015590988933029,50.73512041609578,50.743130100975606
11600000000.0,0.23432276842104974,-30.65587725980997,1.027344590344486,0.02932284718086391,1.056296736676872,-1.202257598779968,44.22862105289544,44.244958397250755
11620000000.0,0.2275441402108697,-26.324377646744658,1.0265431444815205,0.04828154040597863,1.056121934625982,-1.2579549090156632,47.97314636930363,47.98963662212651
11640000000.0,0.19527758241724363,-30.09493003290889,1.0227367909480312,0.03127904597083569,1.0469689222755223,-0.9533207853191425,41.715087130966246,41.725978896412094
11660000000.0,0.30588137661563136,-25.243187579435737,1.0358433179512794,0.05468152538129966,1.075961448562341,-1.597229414501191,45.109412885875486,45.137681295243084
11680000000.0,0.15583223792794187,-29.46764619237573,1.0181027532230724,0.03362154684445732,1.0376636245326145,-0.7238624031511783,39.174294630706854,39.180981822717555
11700000000.0,0.38927011009650236,-23.97703494940568,1.0458358034304143,0.06326277709079985,1.0977747067021804,-1.916354634330508,42.133171268516655,42.17672979531103
11720000000.0,0.1166920461177099,-28.758964178645847,1.0135253189480855,0.0364797447645974,1.0285643439269085,-0.515833075041372,36.59961476740508,36.603249649228715
11740000000.0,0.47750546572032904,-22.447407106831413,1.0565140412800067,0.07544485786089318,1.121913845999462,-2.212126354243251,39.02624042778922,39.08888518408714
11760000000.0,0.0788964099914207,-27.941707620100246,1.0091246630974255,0.04007879161677658,1.0199388952089536,-0.3319840732403278,33.98353029870845,33.985151831176516
11780000000.0,0.5701144551771143,-20.509840183643057,1.0678388635077725,0.09429919619167682,1.1491721768199676,-2.4804774398295373,35.75423494331568,35.84017417244675
11800000000.0,0.0440398629620819,-26.959270320077433,1.0050831522018486,0.04487830894974991,1.0122062054541936,-0.17648530333444531,31.3174270359284,31.31792431201327
