Frequency_Hz,S11_dB,S21_dB
1000000000.0,-16.488428369672718,-4.186092351497792
1096666666.6666667,-17.607176290899492,-4.292164332041704
1193333333.3333333,-18.733868166726076,-4.345737663018551
1290000000.0,-19.92452417001331,-4.390027342014517
1386666666.6666667,-20.845257083921847,-4.391108891585106
1483333333.3333335,-21.471642371831887,-4.369595883811003
1580000000.0,-21.27977961955526,-4.316198660783321
1676666666.6666667,-20.607760704628465,-4.232532146917938
1773333333.3333335,-19.383589492776693,-4.129996872735906
1870000000.0,-18.12937306808061,-3.995777526596253
1966666666.6666667,-16.804566511668614,-3.8576164286746866
2063333333.3333335,-15.618599982628933,-3.6934222002306165
2160000000.0,-14.517417410146546,-3.5424508801512533
2256666666.666667,-13.555547824160163,-3.378171882570755
2353333333.3333335,-12.72393590720374,-3.245595918617976
2450000000.0,-12.01454500057505,-3.117141630028658
2546666666.666667,-11.456818740303724,-3.0364899129587353
2643333333.3333335,-11.010405622888266,-2.976268305818459
2740000000.0,-10.72659041197183,-2.971227568241538
2836666666.666667,-10.544454263393067,-2.9947343236182613
2933333333.3333335,-10.524801016951608,-3.067237644623051
3030000000.0,-10.594462935485216,-3.1653181137952853
3126666666.666667,-10.818326288671125,-3.2941589923602788
3223333333.3333335,-11.119887383953362,-3.4381832872029556
3320000000.0,-11.567474640260313,-3.589420637531375
3416666666.666667,-12.089804067739449,-3.7444303168845843
3513333333.3333335,-12.759853681920113,-3.8844413884314455
3610000000.0,-13.518812044382694,-4.020087514289606
3706666666.666667,-14.44697026019818,-4.123170981767734
3803333333.3333335,-15.505778013596514,-4.218286217154363
3900000000.0,-16.787275249376545,-4.2685303522926255
3996666666.666667,-18.2810533945609,-4.311339642640009
4093333333.3333335,-20.071885383317323,-4.30187495839965
4190000000.0,-22.090650881301638,-4.289024634301009
4286666666.666667,-23.944046875693804,-4.22098187635903
4383333333.333334,-24.539144230111173,-4.1569243081450855
4480000000.0,-23.115379820180074,-4.0391633483217495
4576666666.666667,-20.93299661136517,-3.9362550228507045
4673333333.333334,-18.75044447928804,-3.785570027039448
4770000000.0,-16.918157995167086,-3.664175067414497
4866666666.666667,-15.346538876817611,-3.504813210306677
4963333333.333334,-14.075864313159336,-3.3915521500194066
5060000000.0,-13.008322643049963,-3.2517795224644304
5156666666.666667,-12.176613026171186,-3.1739703762171
5253333333.333334,-11.511193106089433,-3.078286129975133
5350000000.0,-11.048484967479075,-3.054355633437105
5446666666.666667,-10.732488835641803,-3.013565137053345
5543333333.333334,-10.600269876055652,-3.044479923455947
5640000000.0,-10.601743683723424,-3.050371290257382
5736666666.666667,-10.774939780339084,-3.118803417979521
5833333333.333334,-11.07339375215972,-3.1482257693892968
5930000000.0,-11.538404713858203,-3.2266580085680596
6026666666.666667,-12.12252116537439,-3.251966004355717
6123333333.333334,-12.866273042222936,-3.3136896656412924
6220000000.0,-13.692596504679246,-3.3128091088957206
6316666666.666667,-14.595020176902938,-3.340408619161309
6413333333.333334,-15.344427296829046,-3.3035445425535053
6510000000.0,-15.760590705547827,-3.29431838885203
6606666666.666667,-15.46542699374928,-3.2284338599120095
6703333333.333334,-14.562427449142014,-3.1984949320409783
6800000000.0,-13.196374865086423,-3.130769159296875
6896666666.666667,-11.769905940230771,-3.1172094393799576
6993333333.333334,-10.371916124163416,-3.094191236819717
7090000000.0,-9.167076413105498,-3.149149018234814
7186666666.666667,-8.12245663154518,-3.223274705614557
7283333333.333334,-7.304828511600714,-3.3918838686824153
7380000000.0,-6.65899427256848,-3.5926675199213767
7476666666.666667,-6.218870472983995,-3.8830682199077415
7573333333.333334,-5.924826554014963,-4.19410687872186
7670000000.0,-5.796745767541273,-4.5686797251365325
7766666666.666667,-5.776639083379532,-4.936208049962442
7863333333.333334,-5.882824633636069,-5.334019526387518
7960000000.0,-6.0634966667826475,-5.695757011753125
8056666666.666667,-6.342988095179986,-6.059417255608946
8153333333.333334,-6.676247375505976,-6.364416324609669
8250000000.0,-7.0969425155814765,-6.65109364374929
8346666666.666667,-7.564789842621677,-6.8632739754007
8443333333.333334,-8.125332846814056,-7.042869359253218
