Frequency_Hz,S11_dB,S21_dB
1000000000.0,-16.83375662898774,-3.9801182958806143
1096666666.6666667,-18.25421541737308,-4.097248850501842
1193333333.3333333,-19.310430109211207,-4.09648760118447
1290000000.0,-20.86585252288724,-4.14840460855537
1386666666.6666667,-21.90844393020305,-4.09697010457523
1483333333.3333335,-22.42350071474,-4.073874918416254
1580000000.0,-22.38023959140227,-3.9803074384870136
1676666666.6666667,-20.872886841263014,-3.882903103736497
1773333333.3333335,-19.693331353064437,-3.762891842436335
1870000000.0,-17.89111328549914,-3.6051822856609483
1966666666.6666667,-16.557356332959777,-3.4811247604990343
2063333333.3333335,-15.193115514798546,-3.292677877917272
2160000000.0,-14.024984765747671,-3.1931483260518014
2256666666.666667,-13.089002829193038,-3.0173952801332655
2353333333.3333335,-12.174276485327518,-2.9727322052040623
2450000000.0,-11.589877043298298,-2.8571115262751343
2546666666.666667,-10.972353418476153,-2.8883408381250857
2643333333.3333335,-10.680398554473447,-2.8665942027118607
2740000000.0,-10.377281408058971,-2.97220505504244
2836666666.666667,-10.326185279914997,-3.0494018636097175
2933333333.3333335,-10.325961529013842,-3.2022054385315317
3030000000.0,-10.469204113953655,-3.3547886309172616
3126666666.666667,-10.742797017073098,-3.5140963669145315
3223333333.3333335,-11.051249292466288,-3.7031645506213144
3320000000.0,-11.571298928627229,-3.8317452351753376
3416666666.666667,-12.048974658323143,-4.016808215115757
3513333333.3333335,-12.807927194647071,-4.090767686340763
3610000000.0,-13.507627613449626,-4.23717238695567
3706666666.666667,-14.536095020527158,-4.247132150733045
3803333333.3333335,-15.585824994449178,-4.328969943224947
3900000000.0,-16.97992884260429,-4.27678973821502
3996666666.666667,-18.638441307826884,-4.278600855751823
4093333333.3333335,-20.55068942146758,-4.173775341484895
4190000000.0,-23.032791169494967,-4.092996883771828
4286666666.666667,-24.365713629398375,-3.9509878643847256
4383333333.333334,-23.946702807093658,-3.8010098530445378
4480000000.0,-21.44972857647076,-3.644053275424782
4576666666.666667,-18.776810994193276,-3.456565729465298
4673333333.333334,-16.698439545957132,-3.315062156798742
4770000000.0,-14.767897414633982,-3.1381194813144644
4866666666.666667,-13.404032893346079,-3.0477006632364283
