frequency_Hz,frequency_GHz,S11_real,S11_imag,S11_dB,S21_real,S21_imag,S21_dB,S21_phase_deg,group_delay_ns
20475076000.0,20.475076,0.6945425116613048,0.7194515137226405,-9.506594670092715e-07,-0.00033660602657218855,0.0003249519817202136,-66.59759381849153,-583.9907785594147,0.007293630126641477
20482075000.0,20.482075,0.694773137184448,0.7192288023378903,-9.45608952751307e-07,-0.00033560678042966985,0.00032419526990793573,-66.62072783320919,-584.0091479577038,0.0072873447480510676
20489074000.0,20.489074,0.6950034926907909,0.7190062089922273,-9.405873924315977e-07,-0.00033461090081616065,0.0003234405236716908,-66.64385205326609,-584.0275015300567,0.007281068056802618
20496073000.0,20.496073,0.6952335786154902,0.7187837336340486,-9.35594605720838e-07,-0.0003336183750213127,0.00032268773749969103,-66.66696648775181,-584.045839298341,0.007274800035942235
20503072000.0,20.503072,0.6954633953928021,0.7185613762116398,-9.306304151827052e-07,-0.0003326291903879995,0.00032193690589606925,-66.69007114574237,-584.0641612843818,0.007268540668661608
20510071000.0,20.510071,0.6956929434560788,0.7183391366731798,-9.256946520598255e-07,-0.0003316433343120751,0.0003211880233808372,-66.71316603630024,-584.0824675099618,0.00726228993807302
20517070000.0,20.51707,0.6959222232377767,0.7181170149667394,-9.207871312012574e-07,-0.0003306607942421274,0.0003204410844898421,-66.73625116847441,-584.100757996821,0.007256047827394628
20524069000.0,20.524069,0.6961512351694551,0.7178950110402821,-9.159076819209735e-07,-0.0003296815576792373,0.00031969608377472447,-66.75932655130039,-584.1190327666575,0.007249814319884298
20531068000.0,20.531068,0.6963799796817787,0.7176731248416647,-9.110561364259297e-07,-0.00032870561217673643,0.00031895301580287487,-66.78239219380023,-584.1372918411269,0.007243589398826363
20538067000.0,20.538067,0.6966084572045211,0.7174513563186397,-9.062323201727896e-07,-0.0003277329453399678,0.00031821187515739175,-66.80544810498256,-584.1555352418432,0.007237373047571332
20545066000.0,20.545066,0.6968366681665673,0.7172297054188537,-9.014360595825449e-07,-0.0003267635448260456,0.00031747265643703853,-66.82849429384261,-584.173762990378,0.00723116524948295
20552065000.0,20.552065,0.697064612995914,0.7170081720898496,-8.966671907194638e-07,-0.00032579739834361836,0.00031673535425620104,-66.85153076936226,-584.1919751082615,0.007224965988030838
20559064000.0,20.559064,0.6972922921196738,0.7167867562790671,-8.919255428975219e-07,-0.0003248344936526322,0.00031599996324484567,-66.87455754051003,-584.2101716169822,0.0072187752465919745
20566063000.0,20.566063,0.6975197059640766,0.7165654579338429,-8.872109512166613e-07,-0.00032387481856409567,0.0003152664780484767,-66.89757461624114,-584.2283525379862,0.007212593008728627
20573062000.0,20.573062,0.6977468549544722,0.716344277001412,-8.82523248848169e-07,-0.0003229183609398449,0.0003145348933280938,-66.92058200549758,-584.2465178926792,0.007206419258016297
20580061000.0,20.580061,0.6979737395153321,0.7161232134289087,-8.778622679990056e-07,-0.0003219651086923105,0.00031380520376014993,-66.943579717208,-584.2646677024247,0.007200253977977547
20587060000.0,20.58706,0.6982003600702521,0.715902267163366,-8.732278495550797e-07,-0.0003210150497842868,0.00031307740403650996,-66.96656776028787,-584.2828019885453,0.007194097152254052
20594059000.0,20.594059,0.6984267170419537,0.7156814381517179,-8.686198305449911e-07,-0.0003200681722287002,0.00031235148886440755,-66.98954614363946,-584.3009207723222,0.007187948764566899
20601058000.0,20.601058,0.6986528108522885,0.7154607263407987,-8.640380479973395e-07,-0.0003191244640883801,0.0003116274529664043,-67.01251487615184,-584.3190240749957,0.007181808798570999
20608057000.0,20.608057,0.6988786419222379,0.715240131677345,-8.594823389407254e-07,-0.00031818391347582925,0.00031090529108034634,-67.03547396670098,-584.3371119177647,0.007175677238013906
20615056000.0,20.615056,0.6991042106719162,0.7150196541079951,-8.549525490826979e-07,-0.0003172465085529986,0.00031018499795932425,-67.0584234241497,-584.3551843217876,0.007169554066749056
20622055000.0,20.622055,0.6993295175205737,0.7147992935792906,-8.504485183448415e-07,-0.0003163122375310594,0.0003094665683716303,-67.08136325734772,-584.3732413081822,0.007163439268603413
20629054000.0,20.629054,0.6995545628865975,0.7145790500376776,-8.459700856844133e-07,-0.000315381088670179,0.000308749997100717,-67.10429347513171,-584.3912828980251,0.00715733282743041
20636053000.0,20.636053,0.6997793471875148,0.7143589234295055,-8.415170977732917e-07,-0.0003144530502792965,0.0003080352789451553,-67.12721408632534,-584.4093091123528,0.007151234727109954
20643052000.0,20.643052,0.7000038708399938,0.7141389137010294,-8.370894003190283e-07,-0.0003135281107159006,0.0003073224087185938,-67.15012509973921,-584.4273199721607,0.007145144951614592
20650051000.0,20.650051,0.7002281342598482,0.7139190207984099,-8.326868380648471e-07,-0.0003126062583858072,0.00030661138124971646,-67.17302652417098,-584.4453154984046,0.007139063484983046
20657050000.0,20.65705,0.7004521378620356,0.7136992446677148,-8.283092596112836e-07,-0.0003116874817429397,0.00030590219138220174,-67.19591836840532,-584.4632957119994,0.007132990311240806
20664049000.0,20.664049,0.7006758820606644,0.7134795852549184,-8.239565087372352e-07,-0.0003107717692891085,0.00030519483397468126,-67.21880064121399,-584.4812606338202,0.007126925414453063
20671048000.0,20.671048,0.7008993672689922,0.7132600425059029,-8.196284350075657e-07,-0.00030985910957379367,0.0003044893039006987,-67.24167335135586,-584.4992102847019,0.007120868778737951
20678047000.0,20.678047,0.701122593899429,0.7130406163664592,-8.153248899157945e-07,-0.0003089494911939269,0.0003037855960486682,-67.26453650757689,-584.5171446854396,0.0071148203882533045
20685046000.0,20.685046,0.7013455623635401,0.7128213067822874,-8.11045723991114e-07,-0.0003080429027936758,0.0003030837053218342,-67.28739011861022,-584.535063856788,0.007108780227156962
20692045000.0,20.692045,0.7015682730720464,0.7126021136989975,-8.067907906556994e-07,-0.00030713933306422876,0.00030238362663822946,-67.31023419317616,-584.5529678194627,0.007102748279739109
20699044000.0,20.699044,0.70179072643483,0.7123830370621098,-8.025599394744165e-07,-0.0003062387707435801,0.00030168535493063495,-67.3330687399822,-584.5708565941392,0.007096724530263462
20706043000.0,20.706043,0.7020129228609333,0.7121640768170555,-7.983530238694416e-07,-0.0003053412046163181,0.0003009888851465387,-67.3558937677231,-584.5887302014535,0.007090708963046676
20713042000.0,20.713042,0.7022348627585607,0.7119452329091787,-7.941699001559348e-07,-0.00030444662351341326,0.00030029421224809556,-67.37870928508084,-584.6065886620024,0.007084701562431876
20720041000.0,20.720041,0.7024565465350836,0.7117265052837348,-7.900104217560727e-07,-0.00030355501631200535,0.00029960133121208514,-67.40151530072471,-584.624431996343,0.007078702312775424
20727040000.0,20.72704,0.7026779745970404,0.7115078938858925,-7.858744478779989e-07,-0.00030266637193519655,0.0002989102370298735,-67.42431182331127,-584.6422602249932,0.007072711198579261
20734039000.0,20.734039,0.7028991473501379,0.7112893986607356,-7.817618338725468e-07,-0.00030178067935184087,0.00029822092470737065,-67.44709886148445,-584.6600733684318,0.00706672820427916
20741038000.0,20.741038,0.7031200651992568,0.7110710195532598,-7.77672437983533e-07,-0.0003008979275763358,0.0002975333892649913,-67.46987642387552,-584.6778714470985,0.007060753314416767
20748037000.0,20.748037,0.7033407285484494,0.7108527565083784,-7.736061213477569e-07,-0.00030001810566841725,0.0002968476257376136,-67.49264451910315,-584.6956544813941,0.007054786513480793
20755036000.0,20.755036,0.7035611378009455,0.7106346094709184,-7.69562742209036e-07,-0.0002991412027329526,0.00029616362917454016,-67.51540315577341,-584.7134224916801,0.007048827786065826
20762035000.0,20.762035,0.7037812933591515,0.7104165783856243,-7.655421645971538e-07,-0.00029826720791973715,0.00029548139463945685,-67.5381523424798,-584.7311754982798,0.007042877116819392
20769034000.0,20.769034,0.704001195624654,0.7101986631971582,-7.615442448272733e-07,-0.0002973961104232896,0.0002948009172103932,-67.56089208780331,-584.7489135214774,0.007036934490428725
20776033000.0,20.776033,0.7042208449982229,0.709980863850097,-7.575688507864889e-07,-0.0002965278994826487,0.0002941221919796821,-67.5836224003124,-584.7666365815187,0.0070309998915678235
20783032000.0,20.783032,0.7044402418798105,0.709763180288939,-7.536158407186195e-07,-0.00029566256438117393,0.0002934452140539203,-67.60634328856301,-584.784344698611,0.007025073304976858
20790031000.0,20.790031,0.7046593866685558,0.7095456124580991,-7.496850882967259e-07,-0.0002948000944463421,0.00029276997855392806,-67.62905476109869,-584.8020378929231,0.007019154715422471
20797030000.0,20.79703,0.7048782797627857,0.7093281603019133,-7.457764517646278e-07,-0.00029394047904954956,0.0002920964806147097,-67.6517568264505,-584.8197161845853,0.0070132441076977735
20804029000.0,20.804029,0.7050969215600189,0.7091108237646356,-7.418897980450936e-07,-0.0002930837076059126,0.0002914247153854141,-67.67444949313712,-584.8373795936901,0.0070073414667149924
20811028000.0,20.811028,0.7053153124569641,0.7088936027904427,-7.380249969538749e-07,-0.0002922297695740701,0.0002907546780292945,-67.69713276966482,-584.8550281402917,0.007001446777359883
20818027000.0,20.818027,0.7055334528495258,0.7086764973234314,-7.341819115564309e-07,-0.0002913786544559872,0.00029008636372367,-67.71980666452752,-584.8726618444063,0.0069955600245182
20825026000.0,20.825026,0.7057513431328039,0.7084595073076203,-7.303604193831339e-07,-0.00029053035179675817,0.00028941976765988473,-67.74247118620684,-584.8902807260121,0.006989681193141875
20832025000.0,20.832025,0.7059689837010965,0.7082426326869514,-7.265603834994438e-07,-0.0002896848511844135,0.00028875488504326996,-67.76512634317203,-584.9078848050492,0.006983810268275482
20839024000.0,20.839024,0.7061863749479029,0.7080258734052892,-7.227816756497685e-07,-0.00028884214224972435,0.0002880917110931039,-67.78777214388009,-584.9254741014208,0.00697794723495036
20846023000.0,20.846023,0.7064035172659237,0.7078092294064217,-7.19024167578517e-07,-0.00028800221466601065,0.0002874302410425726,-67.81040859677576,-584.9430486349913,0.00697209207822432
20853022000.0,20.853022,0.7066204110470646,0.7075927006340611,-7.152877319944253e-07,-0.00028716505814894896,0.00028677047013873143,-67.83303571029153,-584.9606084255888,0.00696624478323458
20860021000.0,20.860021,0.7068370566824371,0.7073762870318451,-7.115722406419027e-07,-0.00028633066245638153,0.00028611239364246545,-67.85565349284768,-584.9781534930027,0.006960405335091889
20867020000.0,20.86702,0.7070534545623604,0.7071599885433363,-7.078775691226693e-07,-0.0002854990173881257,0.0002854560068284504,-67.87826195285236,-584.9956838569858,0.0069545737189996406
20874019000.0,20.874019,0.7072696050763652,0.7069438051120228,-7.042035940027723e-07,-0.00028467011278578564,0.0002848013049851148,-67.90086109870147,-585.0131995372534,0.006948749920214166
20881018000.0,20.881018,0.7074855086131935,0.7067277366813209,-7.005501860622949e-07,-0.0002838439385325641,0.0002841482834146002,-67.92345093877884,-585.0307005534837,0.00694293392396533
20888017000.0,20.888017,0.7077011655608009,0.7065117831945733,-6.969172237959404e-07,-0.0002830204845530744,0.00028349693743272265,-67.94603148145616,-585.0481869253177,0.006937125715535934
20895016000.0,20.895016,0.7079165763063605,0.7062959445950494,-6.933045866627403e-07,-0.00028219974081315427,0.0002828472623689345,-67.96860273509306,-585.0656586723595,0.0069313252802749555
20902015000.0,20.902015,0.708131741236263,0.7060802208259482,-6.897121473714336e-07,-0.0002813816973196812,0.0002821992535662857,-67.99116470803705,-585.083115814176,0.006925532603518136
