Frequency_Hz,S11_dB,S21_dB
1000000000.0,-15.988170753474858,-4.284602356191968
1096666666.6666667,-16.785238729027885,-4.340903523252671
1193333333.3333333,-17.864373167573255,-4.5023913803673805
1290000000.0,-18.724179308145693,-4.456195919856977
1386666666.6666667,-19.438860322737483,-4.472265468081229
1483333333.3333335,-20.122317115203465,-4.501272903865296
1580000000.0,-20.215389916562447,-4.351128505966088
1676666666.6666667,-19.785278953975464,-4.311479847537849
1773333333.3333335,-19.094934921266,-4.204331565708723
1870000000.0,-18.057963473488847,-3.9932917761939923
1966666666.6666667,-16.87699607175499,-3.899732838013202
2063333333.3333335,-15.766685520799445,-3.7016967098990956
2160000000.0,-14.698593731900766,-3.492448353968829
2256666666.666667,-13.688890386727863,-3.384234016827526
2353333333.3333335,-12.819137552110982,-3.188131274093066
2450000000.0,-12.086932344966048,-3.0626991554063516
2546666666.666667,-11.441794363122064,-3.017700419665638
2643333333.3333335,-10.958627863457028,-2.930251302840308
2740000000.0,-10.630568088521251,-2.9559553333434225
2836666666.666667,-10.383498189067431,-3.0325017006956116
2933333333.3333335,-10.308627638833077,-3.0947056101932384
3030000000.0,-10.357094601548017,-3.258510761305394
3126666666.666667,-10.467577602339546,-3.427759987628249
3223333333.3333335,-10.741327934781257,-3.579907037319989
3320000000.0,-11.08743142083878,-3.794008099489834
3416666666.666667,-11.492570658188956,-3.970061218309025
3513333333.3333335,-12.053522480822265,-4.119024268798749
3610000000.0,-12.658317003504443,-4.2946787391177
3706666666.666667,-13.355626610401997,-4.404179418717806
3803333333.3333335,-14.225354976160283,-4.485342754966408
3900000000.0,-15.157662629424733,-4.56963349482738
3996666666.666667,-16.257593339070485,-4.575097542066607
4093333333.3333335,-17.586741086264972,-4.560520681700683
4190000000.0,-19.012231893779457,-4.533720955003559
4286666666.666667,-20.553099795220035,-4.429648949660892
4383333333.333334,-21.926582970020622,-4.320617068635772
4480000000.0,-22.28639891512583,-4.192988425147463
4576666666.666667,-21.270630937125592,-4.005039065052704
4673333333.333334,-19.51666411825721,-3.835404036168548
4770000000.0,-17.60229135793374,-3.655775069266876
4866666666.666667,-15.798831561672372,-3.4501993020590827
4963333333.333334,-14.275513868281164,-3.2985661313124366
5060000000.0,-12.996917059954914,-3.160786281720183
5156666666.666667,-11.9116998181298,-3.0422037267399733
5253333333.333334,-11.07911911892198,-3.0135759784243463
5350000000.0,-10.451339899498862,-3.0131437177444638
5446666666.666667,-9.98629832374004,-3.058532179744689
5543333333.333334,-9.734041431455204,-3.1939933997190777
5640000000.0,-9.633637361274019,-3.3312146819477437
5736666666.666667,-9.661416932633939,-3.5052803531266536
5833333333.333334,-9.859148266400306,-3.727072535769848
5930000000.0,-10.159880163993753,-3.9036406575591664
6026666666.666667,-10.572746003633203,-4.099741079937475
6123333333.333334,-11.138298699414783,-4.290731168203459
6220000000.0,-11.800831296988372,-4.408223527378735
6316666666.666667,-12.613882012974702,-4.5373786279243
6413333333.333334,-13.63094109840352,-4.617748975630286
6510000000.0,-14.833693035069857,-4.62537815304635
6606666666.666667,-16.360108280225866,-4.6398618967932155
6703333333.333334,-18.35856367620844,-4.579199266900515
6800000000.0,-20.955306665561327,-4.468242497846494
6896666666.666667,-24.39107380452348,-4.359265788407995
6993333333.333334,-26.89490447192099,-4.175647760191412
7090000000.0,-24.089126460851993,-3.9796502922738712
7186666666.666667,-20.081575351943055,-3.7937467448207634
7283333333.333334,-16.993429493288083,-3.5705305266750558
7380000000.0,-14.65173240498064,-3.390287377194669
7476666666.666667,-12.809640072542505,-3.2563040169116193
7573333333.333334,-11.41588781273265,-3.1491258567291562
7670000000.0,-10.387448263468045,-3.1388557274819213
7766666666.666667,-9.64666021812134,-3.2036158983619893
7863333333.333334,-9.20790166730715,-3.318686836486917
7960000000.0,-9.021820272285348,-3.519608504968912
8056666666.666667,-9.040994042444925,-3.7538161547218807
8153333333.333334,-9.28813473983594,-3.9868550551237005
8250000000.0,-9.724929490378337,-4.240927150429898
8346666666.666667,-10.345115686253187,-4.454734063058695
8443333333.333334,-11.215955872662388,-4.608600995140454
8540000000.0,-12.359483730757454,-4.728764249967402
8636666666.666668,-13.901307364773555,-4.753583965687019
8733333333.333334,-16.1666144347705,-4.686850376267145
8830000000.0,-19.807158826398236,-4.555263292955006
8926666666.666668,-27.787717108645626,-4.309079393238634
9023333333.333334,-27.803889439538683,-3.9911672711741044
9120000000.0,-17.854446407110114,-3.66662079741023
9216666666.666668,-12.779250523537533,-3.3818319566247874
9313333333.333334,-9.439967068889535,-3.3207637580856737
9410000000.0,-7.2994182299303025,-3.680287135376878
9506666666.666668,-6.1273611348754455,-4.509391372913424
9603333333.333334,-5.690850562967562,-5.768567980433227
9700000000.0,-5.754329812055817,-7.312295853271054
9796666666.666668,-6.086658029679322,-8.908484886167145
9893333333.333334,-6.535008193432991,-10.503364271683196
9990000000.0,-7.037208770749802,-12.078548389624013
10086666666.666668,-7.538478441833668,-13.501426204575255
10183333333.333334,-8.003198395474406,-14.879199669581201
10280000000.0,-8.43331261423844,-16.20901538065344
10376666666.666668,-8.80616392264792,-17.35554951567843
10473333333.333334,-9.102759837677226,-18.533768232787942
10570000000.0,-9.335801033965698,-19.632757816432008
10666666666.666668,-9.48719148839476,-20.56131288530487
10763333333.333334,-9.547320062980386,-21.610603352313387
10860000000.0,-9.539543999455427,-22.496408024929725
10956666666.666668,-9.451553411868012,-23.285072032664857
11053333333.333334,-9.287544362736895,-24.24258678515531
11150000000.0,-9.078393738804495,-24.924063139200015
11246666666.666668,-8.813115457321034,-25.65408827751647
11343333333.333334,-8.505571516518359,-26.51140728427125
11440000000.0,-8.182454798236932,-27.013579053552643
11536666666.666668,-7.828569569667305,-27.75237478849332
11633333333.333334,-7.4629138376713975,-28.46469621533224
11730000000.0,-7.100273831690702,-28.846647266064434
11826666666.666668,-6.723311655461085,-29.624851539255168
11923333333.333334,-6.354373295674871,-30.13769244313795
12020000000.0,-5.994598066681646,-30.488850337645342
12116666666.666668,-5.6304942584409865,-31.282936100740248
12213333333.333334,-5.284919153754614,-31.56906652261735
12310000000.0,-4.947285970951005,-31.98378104780364
12406666666.666668,-4.612935550118331,-32.71482523918707
12503333333.333334,-4.3005905991519455,-32.80362168108484
12600000000.0,-3.9926187757554383,-33.34598276284194
12696666666.666668,-3.694799333851753,-33.90332631307743
12793333333.333334,-3.4171846325886346,-33.88497771995004
12890000000.0,-3.1414815138073795,-34.557628464772876
12986666666.666668,-2.8816128014124587,-34.843506183632776
13083333333.333334,-2.636792113343277,-34.84129902856559
13180000000.0,-2.3942432757123857,-35.571556187220075
13276666666.666668,-2.170830774580675,-35.55088635651733
13373333333.333334,-1.9563130246188418,-35.67440233823373
13470000000.0,-1.7473166485628642,-36.32698343847825
13566666666.666668,-1.5576610720807147,-36.05142068174066
13663333333.333334,-1.3721974624643387,-36.351179974947605
13760000000.0,-1.1972997057538963,-36.77362612435867
13856666666.666668,-1.0393637819961081,-36.362960925947206
13953333333.333334,-0.8843399708299882,-36.8063548426847
14050000000.0,-0.7453962807198972,-36.89234711270022
14146666666.666668,-0.6204433917530059,-36.47856335095794
14243333333.333334,-0.5018589111871959,-36.95856796996198
14340000000.0,-0.40508188931321626,-36.69501926767521
14436666666.666668,-0.32223831885966553,-36.36512873236117
14533333333.333334,-0.25539502293107375,-36.748463805378435
14630000000.0,-0.21884376355265187,-36.21507490500521
14726666666.666668,-0.20481121914244188,-35.98963579712442
14823333333.333334,-0.22674709988567282,-36.19373141225198
14920000000.0,-0.298524643765521,-35.52631466369512
15016666666.666668,-0.4211034571460831,-35.39957477490767
15113333333.333334,-0.6226141666935291,-35.473146167636564
15210000000.0,-0.924486862541402,-34.84646743256397
15306666666.666668,-1.348760476915143,-34.890205912872226
15403333333.333334,-1.9483935142744466,-35.07447220075252
15500000000.0,-2.7697759630016527,-34.73568705193624
15596666666.666668,-3.8758922671329454,-35.19375498136942
15693333333.333334,-5.376782105953495,-35.88823341298721
15790000000.0,-7.405858854520328,-36.07936223615716
15886666666.666668,-10.210262463732274,-37.215699234167985
15983333333.333334,-14.383528117877136,-38.66816997361377
16080000000.0,-21.305879712932075,-39.26347855448897
16176666666.666668,-22.80850444004404,-41.06880532982018
16273333333.333334,-16.08931578486359,-43.118042382952865
16370000000.0,-12.282284822717564,-43.55307934516009
16466666666.666668,-9.851477473196148,-46.02285469523875
16563333333.333334,-8.139169864485359,-48.21765647105917
16660000000.0,-6.884734368967413,-47.953463055438235
16756666666.666668,-5.906288033159428,-51.58571487012016
16853333333.333334,-5.127634235382801,-52.872815213708755
16950000000.0,-4.506403330686699,-52.02047426735127
17046666666.666668,-3.9812304568081602,-58.0341234364013
17143333333.333334,-3.5459053873968074,-56.10382385942551
17240000000.0,-3.1806422314191805,-55.87324172325583
17336666666.666668,-2.856469013299324,-66.56243415778124
17433333333.333336,-2.5849641960717347,-57.94109453863683
17530000000.0,-2.3451476720162647,-59.90708946866509
17626666666.666668,-2.127898839575938,-70.39594546468565
17723333333.333336,-1.9455177181506589,-59.26547719387067
17820000000.0,-1.7748053559996513,-64.49875752989786
17916666666.666668,-1.6221595671264293,-65.696374922765
18013333333.333336,-1.4915859835064147,-60.65270879554825
18110000000.0,-1.3631753143507142,-68.82438334967222
18206666666.666668,-1.2530099171760796,-63.465920407883075
18303333333.333336,-1.1534286928820328,-62.231990739623825
18400000000.0,-1.0542114639724869,-68.77821448978193
18496666666.666668,-0.9729838722934638,-62.60130159751911
18593333333.333336,-0.8926685167572705,-63.823643836651634
18690000000.0,-0.8161143385911672,-66.33468506489979
18786666666.666668,-0.7542169394806411,-62.46075659312446
18883333333.333336,-0.6872971525659068,-64.97927209645995
18980000000.0,-0.6297083321183432,-64.50067632207218
19076666666.666668,-0.5802912579803019,-62.70712238732103
19173333333.333336,-0.5251099938230549,-65.2420598882723
19270000000.0,-0.48367296033602847,-63.38633089790087
19366666666.666668,-0.44275902526620475,-63.0977679664542
19463333333.333336,-0.40051299200858975,-64.7155970830524
19560000000.0,-0.37293821227037005,-62.76112241481101
19656666666.666668,-0.3402427982007127,-63.413021978438174
19753333333.333336,-0.31412091073994786,-63.877194089746325
19850000000.0,-0.2998367524526288,-62.43714491194005
19946666666.666668,-0.2799191161168379,-63.48911781139498
20043333333.333336,-0.2755061282264365,-63.05742296159954
20140000000.0,-0.27868378781660386,-62.266447640678926
20236666666.666668,-0.2830843084934997,-63.2754125262544
20333333333.333336,-0.3115758691190411,-62.36574846414629
20430000000.0,-0.3469408380611829,-62.13057486163927
20526666666.666668,-0.39939518869059365,-62.83736801599245
20623333333.333336,-0.4860788888361675,-61.79902519545402
20720000000.0,-0.5897393491029949,-61.93763940183575
20816666666.666668,-0.7379191781246663,-62.28281458692611
20913333333.333336,-0.9373485611359758,-61.31964314998494
21010000000.0,-1.1802171209522083,-61.63487578700334
21106666666.666668,-1.5037593941839567,-61.70183107356141
21203333333.333336,-1.8938325294179177,-60.89766508137516
21300000000.0,-2.343715395163462,-61.21499208776761
21396666666.666668,-2.8607166441822685,-61.13950968233233
21493333333.333336,-3.3655816055338024,-60.53203324688895
21590000000.0,-3.819454868247715,-60.73674130292411
21686666666.666668,-4.160565573610273,-60.602392785995306
21783333333.333336,-4.306121367698906,-60.193164666723945
21880000000.0,-4.305583140768923,-60.256603577440224
21976666666.666668,-4.156081564891798,-60.081634257221445
22073333333.333336,-3.9127988050649702,-59.81124542531593
22170000000.0,-3.6552023402554856,-59.76223065922799
22266666666.666668,-3.3622269656152888,-59.56186183325629
22363333333.333336,-3.095437544464532,-59.35638596699114
22460000000.0,-2.855796244937592,-59.23173084014109
22556666666.666668,-2.6157606417033588,-59.02298319322717
22653333333.333336,-2.426623674493135,-58.83505505705757
22750000000.0,-2.246040156055141,-58.66509272614226
22846666666.666668,-2.077323314133378,-58.45529046346688
22943333333.333336,-1.9518268026728762,-58.26161233633278
23040000000.0,-1.8146351057256769,-58.064481136209274
23136666666.666668,-1.7030803426325436,-57.85062013463169
23233333333.333336,-1.614440556540371,-57.64413496711522
23330000000.0,-1.5078295050616897,-57.430699125862574
23426666666.666668,-1.4382646410844102,-57.20676508787736
23523333333.333336,-1.3661852628279174,-56.985701360450705
23620000000.0,-1.2859799386011026,-56.758993213410285
23716666666.666668,-1.2436859823097366,-56.52224435187282
23813333333.333336,-1.1770861343217922,-56.288527621345956
23910000000.0,-1.1233379327507784,-56.046888731971265
24006666666.666668,-1.0933976617549785,-55.79652559175366
24103333333.333336,-1.0304064482053712,-55.549948000099064
24200000000.0,-1.0020324974748542,-55.28929310552988
24296666666.666668,-0.9710793873385849,-55.02636192877995
24393333333.333336,-0.9171217624443774,-54.76456309486601
24490000000.0,-0.9081343754934936,-54.48341858284611
24586666666.666668,-0.8678530014850107,-54.20972778240338
24683333333.333336,-0.8315323809114747,-53.92663434698501
