Frequency_Hz,S11_dB,S21_dB
1000000000.0,-16.218546299573035,-4.2825503139612
1096666666.6666667,-16.902500519587665,-4.337899988786108
1193333333.3333333,-18.06941962661844,-4.412349297759948
1290000000.0,-18.787049597592823,-4.479278376048353
1386666666.6666667,-19.452967871264132,-4.430436819117409
1483333333.3333335,-20.122862462318377,-4.470319243511512
1580000000.0,-19.725398765004012,-4.351149458937302
1676666666.6666667,-19.527200732668124,-4.30628197798137
1773333333.3333335,-18.638383285551356,-4.174917576936283
1870000000.0,-17.478626049886298,-4.0249960312079684
1966666666.6666667,-16.641480181475544,-3.9018814157937234
2063333333.3333335,-15.344086531450545,-3.6874875222536794
2160000000.0,-14.485201793679096,-3.560491831073795
2256666666.666667,-13.548594003848947,-3.3574370360158263
2353333333.3333335,-12.680574468210066,-3.222263289740633
2450000000.0,-12.1199912798875,-3.095149398568849
2546666666.666667,-11.435852799073407,-2.983552113664911
2643333333.3333335,-11.10172865419273,-2.9569847743893414
2740000000.0,-10.775601275672331,-2.9209918603448664
2836666666.666667,-10.58774103299612,-2.9824139336697844
2933333333.3333335,-10.631134590493016,-3.050899343789002
3030000000.0,-10.632877910226078,-3.1719579107551246
3126666666.666667,-10.919707465318336,-3.32541062273585
3223333333.3333335,-11.203848101811968,-3.479585577589719
3320000000.0,-11.608864171262091,-3.6659305047507633
3416666666.666667,-12.206288728336885,-3.8301582735167305
3513333333.3333335,-12.726495815141641,-3.9998720318883363
3610000000.0,-13.556222944741307,-4.147817086571307
3706666666.666667,-14.322233747982535,-4.274490894569821
3803333333.3333335,-15.252056460081567,-4.378137925698658
3900000000.0,-16.395877108211703,-4.45330967884677
3996666666.666667,-17.35601634867734,-4.495078891332297
4093333333.3333335,-18.688707375823867,-4.513338124565036
4190000000.0,-19.595277025714147,-4.494061546168492
4286666666.666667,-20.11081468531419,-4.449074183340549
4383333333.333334,-20.227053447894377,-4.381506500437236
4480000000.0,-19.211854816551195,-4.276514767916563
4576666666.666667,-18.121286478428104,-4.172277014588788
4673333333.333334,-16.82670258343013,-4.02943492750618
4770000000.0,-15.434572643032688,-3.895906292633799
4866666666.666667,-14.408303201685936,-3.74990284342695
4963333333.333334,-13.289224702567651,-3.600569531506701
5060000000.0,-12.481550075476433,-3.47988157282908
5156666666.666667,-11.773959579825492,-3.3427793837483644
5253333333.333334,-11.165395132176677,-3.2560292035122536
5350000000.0,-10.810899816881175,-3.1636149369144273
5446666666.666667,-10.442046939359459,-3.103477873430886
5543333333.333334,-10.316757401407575,-3.0690450381728134
5640000000.0,-10.194767073723597,-3.027657713415884
5736666666.666667,-10.162816583422813,-3.032844512451183
5833333333.333334,-10.178561875703076,-3.01174729711813
5930000000.0,-10.073663371064626,-3.0229198934834915
6026666666.666667,-9.972338101740387,-3.029219852208187
6123333333.333334,-9.586639723092496,-3.0327939731198867
6220000000.0,-9.104517175120165,-3.0735991648158896
6316666666.666667,-8.365254078744371,-3.1016768642229815
6413333333.333334,-7.529910265580947,-3.1944486509806014
6510000000.0,-6.647818067440503,-3.3186618873765856
6606666666.666667,-5.753691640879866,-3.509389157281798
6703333333.333334,-4.997204349078688,-3.8003891592046584
6800000000.0,-4.307639545797403,-4.151713599880907
6896666666.666667,-3.808561449025612,-4.625924248776502
6993333333.333334,-3.426981782152988,-5.164181911385395
7090000000.0,-3.185353903893379,-5.768858614151977
7186666666.666667,-3.0775152881165226,-6.446940750421049
7283333333.333334,-3.0341506203875896,-7.10839750384628
7380000000.0,-3.105696871642249,-7.826456438808566
7476666666.666667,-3.2017199337688456,-8.498725674929942
7573333333.333334,-3.365467808578324,-9.156975310153367
7670000000.0,-3.558198422798011,-9.812885215640277
7766666666.666667,-3.763112559072045,-10.359693614218896
7863333333.333334,-4.018233904629111,-10.953119064466534
7960000000.0,-4.249318931186857,-11.399396894061562
8056666666.666667,-4.536134676879388,-11.858880827192053
8153333333.333334,-4.799939338964698,-12.241903414204799
8250000000.0,-5.096302368694564,-12.511538586649465
8346666666.666667,-5.404114853231899,-12.830279003229395
8443333333.333334,-5.704358587361213,-12.914293595613348
8540000000.0,-6.062164139906283,-13.094572919922491
8636666666.666668,-6.381752948171996,-13.04868221986
8733333333.333334,-6.791113609679399,-12.977306199705762
8830000000.0,-7.169445795830639,-12.833720790796301
8926666666.666668,-7.639959866598419,-12.430275841831694
9023333333.333334,-8.153226620701075,-12.108912677642547
9120000000.0,-8.736421678075732,-11.352665747745425
9216666666.666668,-9.55788414376662,-10.63118193017214
9313333333.333334,-10.477898924716122,-9.4805635632068
9410000000.0,-12.149087659352915,-8.03819545937785
9506666666.666668,-14.31074714500322,-6.329043920635432
9603333333.333334,-14.629939737579221,-4.215351344722419
9700000000.0,-9.843390769744783,-3.4456429907756276
9796666666.666668,-6.987037092604097,-4.8424391838632825
