Frequency_Hz,S11_dB,S21_dB
19850000000.0,-0.9874048644608162,-64.69260870774878
19946666666.666668,-0.9354869455326738,-64.41141208668016
20043333333.333336,-0.9084657943546709,-64.30795003622578
20140000000.0,-0.8621352629409956,-64.07473184694632
20236666666.666668,-0.8350145925814412,-63.917998829291854
20333333333.333336,-0.7945868440074372,-63.71816704464861
20430000000.0,-0.7663426203247141,-63.52036124809412
20526666666.666668,-0.7320917744402842,-63.34135404743464
20623333333.333336,-0.7019131593746328,-63.11428507086663
20720000000.0,-0.6739600260123573,-62.946316420610884
20816666666.666668,-0.6412843980661119,-62.69751297995018
20913333333.333336,-0.6195601273421079,-62.531887652683935
21010000000.0,-0.5841125374993682,-62.267546328096856
21106666666.666668,-0.5683378177376127,-62.1000363540389
21203333333.333336,-0.5301659368606157,-61.825079861328604
21300000000.0,-0.5198506653824045,-61.65082934310704
21396666666.666668,-0.4793623680929672,-61.36621136771111
21493333333.333336,-0.4738392667892887,-61.18145016479802
21590000000.0,-0.43184750529534166,-60.891487917100605
21686666666.666668,-0.430366718771201,-60.694107625155425
21783333333.333336,-0.3881748839031949,-60.39860075407432
21880000000.0,-0.39009550240236057,-60.18696911342734
21976666666.666668,-0.349675850515134,-59.88648029846501
22073333333.333336,-0.3548624705546641,-59.660391164649084
22170000000.0,-0.3192710730761617,-59.35292599587126
22266666666.666668,-0.3287420912066311,-59.111419463564054
22363333333.333336,-0.30300646795830377,-58.79596869174817
22460000000.0,-0.32080496168061856,-58.53855688283012
22556666666.666668,-0.3141717394254523,-58.2138027986628
22653333333.333336,-0.3503246960994775,-57.94109499840055
22750000000.0,-0.3804894486634392,-57.603681583128086
22846666666.666668,-0.4568497760407175,-57.31593712169949
22943333333.333336,-0.5559776070204543,-56.963527573988344
23040000000.0,-0.7086015067861888,-56.66265215741664
23136666666.666668,-0.9141148965498901,-56.29666003681027
23233333333.333336,-1.1551672790532566,-55.98392232801967
23330000000.0,-1.4301619281792244,-55.61418571098352
23426666666.666668,-1.6381886390223241,-55.28574405744513
23523333333.333336,-1.8079277026104592,-54.91829501340174
23620000000.0,-1.821431776653011,-54.56249933254285
23716666666.666668,-1.8237474201688024,-54.19285756918388
23813333333.333336,-1.6958346752121591,-53.80340744993741
23910000000.0,-1.6352841182280522,-53.41975262642126
24006666666.666668,-1.4752001714700003,-52.99586562601071
24103333333.333336,-1.4208025434369955,-52.59424160503918
24200000000.0,-1.2728968432572205,-52.13510241556145
24296666666.666668,-1.2392453196354252,-51.712670002723144
24393333333.333336,-1.1124825628258501,-51.21746705538886
24490000000.0,-1.0950609304308025,-50.768790103493835
24586666666.666668,-0.9898049335462556,-50.236035328384155
24683333333.333336,-0.9802193120877509,-49.75509092865125
24780000000.0,-0.8965203167661568,-49.18320387427841
24876666666.666668,-0.8863505493780148,-48.65831078482981
24973333333.333336,-0.8255868656550454,-48.0482040906991
25070000000.0,-0.8069978888205249,-47.460314843912585
25166666666.666668,-0.7718368146245967,-46.816389732016034
25263333333.333336,-0.7375068081368387,-46.13626569261649
25360000000.0,-0.7315887861311761,-45.4689594981856
25456666666.666668,-0.67453883794075,-44.64661834383559
25553333333.333336,-0.7022065673924809,-43.98117419715328
25650000000.0,-0.6155707536833201,-42.926481202317184
25746666666.666668,-0.6818117381506263,-42.31762363012217
25843333333.333336,-0.558417594962785,-40.86045216336552
25940000000.0,-0.669234019926238,-40.428271434829966
26036666666.666668,-0.5004944206124127,-38.20298120552457
26133333333.333336,-0.6644133863451571,-38.24306246090341
26230000000.0,-0.4367314820066195,-34.27829774746093
26326666666.666668,-0.6708294601676641,-35.7109485930181
26423333333.333336,-0.34250368488732474,-25.68453149922925
26520000000.0,-1.4469501798872324,-22.13202262897458
26616666666.666668,-0.3363456142806986,-25.07747912214679
26713333333.333336,-0.7505265898152902,-25.66308604405703
26810000000.0,-0.058708509633799325,-24.540402666722542
26906666666.666668,-1.7798915622088327,-12.304176829759875
27003333333.333336,-2.473886772406181,-10.965221412833158
27100000000.0,-0.02283425390067522,-19.815534250715736
27196666666.666668,-0.8164238875976791,-19.040693446343187
27293333333.333336,0.001491222124497338,-22.41031429859656
27390000000.0,-1.44242699412888,-10.0743223756931
27486666666.666668,-3.9786936771044394,-7.6561452372697385
27583333333.333336,0.02170275454603089,-14.580730835099668
27680000000.0,-0.5003226450595115,-20.456207704282715
27776666666.666668,-0.10342541344840286,-19.264018012014603
27873333333.333336,-0.10946889954432035,-19.917072341500287
27970000000.0,-0.9182470090220443,-11.507868819289083
28066666666.666668,-3.1224008372758503,-11.706452022991067
28163333333.333336,0.1581421670373588,-18.41301114779202
28260000000.0,-1.0411845378176097,-32.14926763608403
28356666666.666668,-0.19350007979365386,-25.48972376461137
28453333333.333336,-0.9631264944688696,-34.88555598626614
28550000000.0,-0.31635176836176065,-27.705830736418843
28646666666.666668,-0.9117995399725403,-33.47883105894304
28743333333.333336,-0.38995163124723736,-27.975686026085956
28840000000.0,-0.861458883675666,-31.20702645746979
28936666666.666668,-0.4603292587444663,-26.728915865340323
29033333333.333336,-0.8043828902838257,-27.716344298340406
29130000000.0,-0.5651401360334172,-23.133954815332643
29226666666.666668,-0.7269436231936688,-20.899578661062698
29323333333.333336,-1.1143080106637329,-10.05689453368249
29420000000.0,-11.387687600098646,-8.502700652559804
29516666666.666668,-0.12099117429631298,-13.460401638739302
29613333333.333336,-0.9842976819152218,-27.411005668538905
29710000000.0,-0.38624030397826414,-26.316019277609737
29806666666.666668,-0.8700306535676625,-32.232292750183355
29903333333.333336,-0.49389677099308193,-31.877547597599506
30000000000.0,-0.8265903026074686,-35.490753299592456
