Frequency_Hz,S11_dB,S21_dB
10763333333.333334,-9.189562825219442,-13.399099098079912
10860000000.0,-8.14056914221997,-14.19675573609841
10956666666.666668,-7.054014635668546,-15.106756360730964
11053333333.333334,-6.093060236735352,-15.928121396065404
11150000000.0,-5.1718136815766345,-16.81746687639664
11246666666.666668,-4.376405756884511,-17.713279009546774
11343333333.333334,-3.649370635580656,-18.576821108957912
11440000000.0,-3.0158351649935677,-19.582731981961892
11536666666.666668,-2.465181505292292,-20.428560352006315
11633333333.333334,-1.9764967300404437,-21.548080241164552
11730000000.0,-1.57662615932536,-22.406568795081526
11826666666.666668,-1.2154640473820437,-23.601383362546493
11923333333.333334,-0.9410419001398247,-24.528399020394133
12020000000.0,-0.6912148141580619,-25.72208317490095
12116666666.666668,-0.5189328738172926,-26.79131017535271
12213333333.333334,-0.3653526008539953,-27.888988236049993
12310000000.0,-0.2748175405978765,-29.170061184475703
12406666666.666668,-0.20364650838891324,-30.09190622915254
12503333333.333334,-0.17807961742341755,-31.616071781584626
12600000000.0,-0.17699216803576026,-32.33719523784988
12696666666.666668,-0.20361693974145617,-34.058751518470615
12793333333.333334,-0.26198239584146815,-34.646036068395446
12890000000.0,-0.3320229771898151,-36.41508479865509
12986666666.666668,-0.44094987007181496,-37.04770706454716
13083333333.333334,-0.5492903479229505,-38.61386796410442
13180000000.0,-0.7016246047700438,-39.57022653126003
13276666666.666668,-0.846277991517834,-40.6300218034033
13373333333.333334,-1.0366203370466456,-42.22663574755897
13470000000.0,-1.2181182401032455,-42.503092658290235
13566666666.666668,-1.4429106394532796,-44.98752118843389
13663333333.333334,-1.6637241658306916,-44.3246191207185
13760000000.0,-1.9214276779551887,-47.72535473703861
13856666666.666668,-2.1854947267230647,-46.210378619674984
13953333333.333334,-2.4768647279132114,-50.154836693361695
14050000000.0,-2.7892656100375905,-48.28073925949647
14146666666.666668,-3.1177189183312755,-51.92090507094035
14243333333.333334,-3.4846016752427644,-50.66825350140324
14340000000.0,-3.8567069424420843,-52.95434974414789
14436666666.666668,-4.285507996191357,-53.54809263847461
