frequency_hz,s11_db,s21_db
6.469090000000000000e+08,-2.268004880293900527e+01,-2.349381758117710661e-02
6.539080000000000000e+08,-2.259502321818111170e+01,-2.395959199993777725e-02
6.609070000000000000e+08,-2.251108548971746615e+01,-2.442848952462653433e-02
6.679060000000000000e+08,-2.242821472025309149e+01,-2.490045409340513327e-02
6.749050000000000000e+08,-2.234639066941238639e+01,-2.537542928222079330e-02
6.819040000000000000e+08,-2.226559372669209580e+01,-2.585335831155722436e-02
6.889030000000000000e+08,-2.218580488579870647e+01,-2.633418405321011346e-02
6.959020000000000000e+08,-2.210700572028294886e+01,-2.681784903709970996e-02
7.029010000000000000e+08,-2.202917836039350519e+01,-2.730429545812654638e-02
7.099000000000000000e+08,-2.195230547107926000e+01,-2.779346518305298580e-02
7.168990000000000000e+08,-2.187637023107311762e+01,-2.828529975741069305e-02
7.238980000000000000e+08,-2.180135631298881549e+01,-2.877974041246227424e-02
7.308970000000000000e+08,-2.172724786438047673e+01,-2.927672807216979284e-02
7.378960000000000000e+08,-2.165402948970318420e+01,-2.977620336020702849e-02
7.448950000000000000e+08,-2.158168623312685952e+01,-3.027810660699633075e-02
7.518940000000000000e+08,-2.151020356215476426e+01,-3.078237785677491456e-02
7.588930000000000000e+08,-2.143956735200136876e+01,-3.128895687468791903e-02
7.658920000000000000e+08,-2.136976387068882843e+01,-3.179778315390732746e-02
7.728910000000000000e+08,-2.130077976482213842e+01,-3.230879592277787621e-02
7.798900000000000000e+08,-2.123260204600624945e+01,-3.282193415198514375e-02
7.868890000000000000e+08,-2.116521807787119869e+01,-3.333713656174892848e-02
7.938880000000000000e+08,-2.109861556367217261e+01,-3.385434162904100985e-02
8.008870000000000000e+08,-2.103278253443551549e+01,-3.437348759481871630e-02
8.078860000000000000e+08,-2.096770733762054917e+01,-3.489451247128975281e-02
8.148850000000000000e+08,-2.090337862627212218e+01,-3.541735404918350955e-02
8.218840000000000000e+08,-2.083978534863726750e+01,-3.594194990505670401e-02
8.288830000000000000e+08,-2.077691673822410579e+01,-3.646823740860070939e-02
8.358820000000000000e+08,-2.071476230427802534e+01,-3.699615372998358437e-02
8.428810000000000000e+08,-2.065331182265769172e+01,-3.752563584719483675e-02
8.498800000000000000e+08,-2.059255532708809255e+01,-3.805662055341149652e-02
8.568790000000000000e+08,-2.053248310077337990e+01,-3.858904446438068958e-02
8.638780000000000000e+08,-2.047308566835233634e+01,-3.912284402581300835e-02
8.708770000000000000e+08,-2.041435378817913815e+01,-3.965795552078574954e-02
8.778760000000000000e+08,-2.035627844491330407e+01,-4.019431507716966084e-02
8.848750000000000000e+08,-2.029885084240635607e+01,-4.073185867505123292e-02
8.918740000000000000e+08,-2.024206239686811770e+01,-4.127052215417954112e-02
8.988730000000000000e+08,-2.018590473030203469e+01,-4.181024122141457910e-02
9.058720000000000000e+08,-2.013036966419586093e+01,-4.235095145818282975e-02
9.128710000000000000e+08,-2.007544921345574096e+01,-4.289258832794996812e-02
